"Share of RES in total generation (%)","7.23","7.17","19.00","0.38","0.07","8.87"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","36.14","11.93","30.65","11.69","25.36","22.17"
