"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","43289","40849","33094","17670","2148","137050"
"Peak Shortage (MW)","2679","156","1309","466","258","4868"
"Energy Met (MU)","1003","918","803","371","41","3136"
"Hydro Gen(MU)","368","72","94","84","21","639"
"Wind Gen(MU)","2","19","116","----------","----------","138"
