"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.42","3.91","32.33","36.66","58.48","4.86"
"SR GRID","0.00","0.42","3.91","32.33","36.66","58.48","4.86"
