"","NR","WR","SR","ER","NER","All India"
"Coal","554","1059","403","334","4","2354"
"Lignite","21","13","30","0","0","64"
"Hydro","362","96","126","122","21","727"
"Nuclear","28","31","55","0","0","114"
"Gas, Naptha & Diesel","37","59","16","0","22","134"
"RES (Wind, Solar, Biomass & Others)","72","85","279","2","0","437"
"Total","1073","1343","909","458","47","3830"
