"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38332","38377","29550","13990","2097","122346"
"Peak Shortage (MW)","1839","95","1323","658","129","4044"
"Energy Met (MU)","824","893","709","284","37","2747"
"Hydro Gen(MU)","90","27","51","20","6","195"
"Wind Gen(MU)","2","26","17","----------","----------","45"
