"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","260.3","-258.8","26.3","-34.8","5.8","-1.2"
"Actual(MU)","254.7","-263.3","27.9","-26.9","6.5","-1.0"
"O/D/U/D(MU)","-5.6","-4.5","1.6","7.9","0.7","0.2"
