"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4912","0","96.6","46.9","2.9","316"
"","Haryana","5912","0","99.7","49.2","-0.1","273"
"","Rajasthan","9344","0","198.9","72.9","0.9","203"
"","Delhi","3080","0","60.0","38.5","-0.9","57"
"","UP","8817","3735","216.5","100.4","2.6","509"
"","Uttarakhand","1647","150","32.0","23.2","0.2","81"
"","HP","1288","0","23.7","17.5","0.4","130"
"","J&K","1838","0","39.3","30.5","1.3","154"
"","Chandigarh","186","0","3.3","3.3","0.1","13"
"WR","Chhattisgarh","2899","53","61.8","10.2","-1.6","312"
"","Gujarat","12712","4","278.9","63.3","-2.6","615"
"","MP","8953","0","193.4","121.9","0.0","1522"
"","Maharashtra","17086","153","371.3","98.5","2.8","1361"
"","Goa","401","0","7.5","7.3","-0.1","59"
"","DD","275","0","6.1","6.1","0.0","109"
"","DNH","633","0","14.1","14.1","0.0","210"
"","Essar steel","412","0","8.1","7.8","0.3","113"
"SR","Andhra Pradesh","5652","0","129.0","24.7","3.0","354"
"","Telangana","5460","200","119.8","64.6","3.9","536"
"","Karnataka","7378","400","147.0","16.7","2.8","449"
"","Kerala","3341","125","60.9","36.2","2.4","263"
"","Tamil Nadu","10691","802","227.8","67.9","0.9","301"
"","Pondy","305","0","6.3","5.9","0.4","24"
"ER","Bihar","2488","200","49.0","49.9","-5.2","50"
"","DVC","2286","0","53.2","-14.8","0.7","200"
"","Jharkhand","1029","0","20.5","10.7","-1.5","320"
"","Odisha","3537","0","70.3","20.1","6.0","410"
"","West Bengal","6406","0","108.9","19.4","2.6","330"
"","Sikkim","100","0","1.5","1.4","0.0","25"
"NER","Arunachal Pradesh","95","7","1.8","1.5","0.3","42"
"","Assam","1155","91","20.7","13.7","2.1","137"
"","Manipur","121","8","2.3","2.1","0.2","44"
"","Meghalaya","249","0","4.3","3.6","-0.5","75"
"","Mizoram","72","3","1.2","1.0","0.1","22"
"","Nagaland","85","4","2.1","1.2","0.3","29"
"","Tripura","194","0","2.0","0.5","-0.7","75"
