"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6498","0","141.5","63.2","0.0","331"
"","Haryana","7456","0","140.2","97.2","-1.4","226"
"","Rajasthan","8137","37","181.8","61.7","3.8","363"
"","Delhi","4145","0","85.3","66.4","-0.2","84"
"","UP","12491","0","271.6","110.3","2.0","390"
"","Uttarakhand","1850","0","36.5","19.7","1.0","212"
"","HP","1302","0","28.8","14.3","2.0","158"
"","J&K","1789","447","34.2","27.9","-4.5","31"
"","Chandigarh","215","0","4.2","4.4","-0.2","15"
"WR","Chhattisgarh","3074","0","68.2","21.7","0.3","529"
"","Gujarat","12504","0","276.4","66.3","-2.6","242"
"","MP","7415","0","152.9","83.0","-2.3","271"
"","Maharashtra","18130","0","383.3","114.6","0.6","440"
"","Goa","408","0","9.1","7.2","1.4","98"
"","DD","317","0","7.0","6.3","0.7","40"
"","DNH","773","0","17.7","18.0","-0.3","29"
"","Essar steel","392","0","7.0","6.6","0.4","281"
"SR","Andhra Pradesh","6852","0","156.7","16.3","2.3","614"
"","Telangana","6797","0","143.0","76.2","2.0","302"
"","Karnataka","8549","0","179.7","72.7","2.5","535"
"","Kerala","3182","0","60.3","51.4","0.8","177"
"","Tamil Nadu","13625","0","292.9","149.3","-1.7","662"
"","Pondy","336","0","6.6","7.0","-0.4","34"
"ER","Bihar","3439","0","65.0","66.3","-3.0","0"
"","DVC","2653","0","61.5","-27.2","1.2","100"
"","Jharkhand","979","0","19.7","16.7","1.3","80"
"","Odisha","3884","0","74.6","20.7","-0.7","150"
"","West Bengal","7123","0","126.1","36.8","-2.4","0"
"","Sikkim","72","0","0.9","1.4","-0.5","0"
"NER","Arunachal Pradesh","111","0","1.9","3.3","-1.4","0"
"","Assam","1443","32","24.5","16.4","2.1","398"
"","Manipur","131","4","1.9","2.3","-0.4","44"
"","Meghalaya","272","0","4.8","0.1","0.5","90"
"","Mizoram","81","0","1.3","1.5","-0.3","3"
"","Nagaland","92","9","1.6","2.1","-0.5","0"
"","Tripura","237","0","4.2","3.9","0.0","103"
