"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","204.7","-166.2","71.2","-99.7","-10.2","-0.3"
"Actual(MU)","213.9","-170.9","72.6","-105.4","-12.3","-2.1"
"O/D/U/D(MU)","9.2","-4.7","1.4","-5.7","-2.1","-1.9"
