"Share of RES in total generation (%)","5.19","9.59","33.62","0.39","0.05","12.95"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","38.92","13.04","43.08","16.31","33.44","27.83"
