"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.028","0.00","0.00","1.18","1.18","76.39","22.43"
"SR GRID","0.028","0.00","0.00","1.18","1.18","76.39","22.43"
