"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.4","0.8","0.4","92.4","7.2"
"SR GRID","0.0","0.0","4.0","16.5","4.0","90.2","5.8"
