"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.0","0.0","0.6","11.1","11.6","58.0","30.3"
"SR GRID","0.0","0.0","0.6","11.1","11.6","58.0","30.3"
