"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","2.5","10.3","2.5","95.9","1.6"
"SR GRID","0.0","0.0","0.1","1.9","0.1","95.3","4.5"
