"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","42402","34510","32594","15841","1935","127282"
"Peak Shortage (MW)","2640","601","1350","425","310","5326"
"Energy Met (MU)","993","786","744","320","38","2881"
"Hydro Gen(MU)","331","35","99","76","18","559"
"Wind Gen(MU)","19","78","118","----------","----------","214"
