"","NR","WR","SR","ER","NER","All India"
"Thermal (Coal & Lignite)","596","1213","560","413","5","2786"
"Hydro","158","24","88","53","11","335"
"Nuclear","25","30","41","0","0","95"
"Gas, Naptha & Diesel","25","51","25","0","29","131"
"RES (Wind, Solar, Biomass & Others)","50","45","143","1","0","240"
"Total","854","1363","857","468","45","3586"
