"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6432","0","134.1","91.2","-0.2","344","0.0"
"","Haryana","6786","0","121.0","96.6","0.5","290","0.0"
"","Rajasthan","8073","0","176.2","67.0","2.0","384","0.0"
"","Delhi","4264","0","90.2","67.8","-2.2","32","0.0"
"","UP","16695","260","340.8","163.4","1.1","350","0.0"
"","Uttarakhand","1723","0","35.4","8.9","-0.1","229","0.0"
"","HP","1144","65","22.1","-2.1","-0.9","43","0.6"
"","J&K","1942","485","40.1","16.5","-0.7","400","9.6"
"","Chandigarh","229","0","4.6","5.3","-0.7","0","0.0"
"WR","Chhattisgarh","3824","28","87.2","26.9","2.7","282","0.0"
"","Gujarat","11016","0","244.9","61.6","-2.7","261","0.0"
"","MP","7813","0","169.4","98.9","-0.4","356","0.0"
"","Maharashtra","17623","0","388.4","125.7","3.5","363","0.0"
"","Goa","388","0","8.3","8.6","-0.3","28","0.0"
"","DD","297","0","6.7","6.4","0.4","56","0.0"
"","DNH","733","0","16.8","16.2","0.7","53","0.0"
"","Essar steel","117","0","1.8","1.2","0.6","131","0.0"
"SR","Andhra Pradesh","7050","0","155","45","1.9","706","0.0"
"","Telangana","9071","0","188","91","-1.8","426","0.0"
"","Karnataka","8021","0","169","68","1.9","606","0.0"
"","Kerala","3252","0","65","42","1.8","177","0.0"
"","Tamil Nadu","12118","0","272","126","5.6","766","0.0"
"","Pondy","343","0","7","7","-0.2","24","0.0"
"ER","Bihar","4083","0","77.9","73.0","-0.9","200","0.0"
"","DVC","2798","0","63.9","-22.3","1.0","250","0.0"
"","Jharkhand","1114","0","24.5","17.4","-0.3","80","0.0"
"","Odisha","4167","0","70.1","27.8","-2.3","250","0.6"
"","West Bengal","7105","0","132.1","36.8","2.4","300","0.0"
"","Sikkim","82","0","1.0","1.1","-0.1","10","0.0"
"NER","Arunachal Pradesh","111","1","2.1","2.1","0.0","45","0.0"
"","Assam","1549","130","29.9","22.4","2.3","237","1.1"
"","Manipur","130","1","2.6","2.3","0.3","31","0.0"
"","Meghalaya","280","0","4.4","-1.0","-1.1","76","0.0"
"","Mizoram","70","0","1.3","1.2","0.0","30","0.0"
"","Nagaland","107","0","2.2","1.9","0.1","28","0.0"
"","Tripura","244","3","4.1","3.3","-0.3","99","0.0"
