"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","98.0","-106.6","50.2","-50.3","9.4","0.7"
"Actual(MU)","93.2","-107.7","41.9","-40.9","11.4","-2.1"
"O/D/U/D(MU)","-4.8","-1.1","-8.3","9.3","2.0","-2.9"
