"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","3648","0","67.5","35.9","-0.5","115"
"","Haryana","5900","0","110.9","58.3","-1.4","459"
"","Rajasthan","9627","0","209.3","66.3","1.8","264"
"","Delhi","3276","0","60.7","43.6","-0.3","222"
"","UP","11352","2225","232.9","92.3","-1.6","239"
"","Uttarakhand","1637","40","32.6","22.0","0.4","131"
"","HP","1185","0","23.5","17.3","-2.3","47"
"","J&K","1822","322","32.0","30.3","-7.9","39"
"","Chandigarh","188","0","3.4","3.6","0.3","5"
"WR","Chhattisgarh","3473","96","80.9","27.6","1.5","296"
"","Gujarat","11757","0","268.2","80.1","-1.0","832"
"","MP","9148","0","188.5","104.6","-2.6","256"
"","Maharashtra","19352","71","410.5","125.3","1.7","493"
"","Goa","423","0","8.5","7.7","0.3","146"
"","DD","285","0","6.5","6.5","0.0","11"
"","DNH","703","0","16.0","16.2","0.8","34"
"","Essar steel","339","0","6.9","6.1","0.8","107"
"SR","Andhra Pradesh","6462","0","147.4","24.8","3.9","539"
"","Telangana","6297","300","144.1","80.7","3.8","339"
"","Karnataka","8908","850","195.8","28.7","3.3","541"
"","Kerala","3373","175","63.5","44.3","2.1","241"
"","Tamil Nadu","12101","968","272.7","105.7","0.4","366"
"","Pondy","322","0","6.4","6.3","0.1","28"
"ER","Bihar","2712","50","53.3","51.0","-1.6","30"
"","DVC","2642","0","56.7","-16.9","0.1","150"
"","Jharkhand","1070","0","22.6","11.0","0.3","100"
"","Odisha","3680","60","70.8","22.4","4.4","310"
"","West Bengal","6977","0","137.1","27.7","5.5","340"
"","Sikkim","103","0","1.6","1.4","0.2","23"
"NER","Arunachal Pradesh","95","2","1.5","1.3","0.2","34"
"","Assam","1178","112","21.6","14.0","2.4","136"
"","Manipur","128","2","1.7","2.1","-0.4","47"
"","Meghalaya","334","3","5.0","4.9","-1.0","22"
"","Mizoram","85","4","1.2","1.0","0.2","29"
"","Nagaland","112","3","1.9","1.5","0.3","34"
"","Tripura","206","0","2.9","0.5","0.2","61"
