"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5405","0","105.5","59.6","0.5","186"
"","Haryana","6151","0","121.9","73.8","-1.2","230"
"","Rajasthan","9828","0","208.2","69.1","2.1","376"
"","Delhi","3018","0","54.3","39.6","0.6","214"
"","UP","11685","1125","236.8","102.2","-2.3","435"
"","Uttarakhand","1715","0","32.4","22.7","1.6","195"
"","HP","1282","0","23.3","19.4","0.0","93"
"","J&K","1985","496","36.4","35.3","-4.4","155"
"","Chandigarh","166","0","3.0","3.1","0.3","11"
"WR","Chhattisgarh","3599","96","81.1","34.2","-1.1","28"
"","Gujarat","12583","4","282.1","59.4","6.7","454"
"","MP","9184","0","189.3","114.2","-2.3","335"
"","Maharashtra","17990","5","390.2","111.1","0.3","363"
"","Goa","384","0","7.9","7.4","-0.1","25"
"","DD","286","0","6.5","6.5","0.0","23"
"","DNH","707","0","16.5","16.8","-0.2","-5"
"","Essar steel","478","0","9.4","7.7","1.7","210"
"SR","Andhra Pradesh","6818","0","149.1","15.7","1.8","516"
"","Telangana","5894","0","136.6","87.8","0.7","187"
"","Karnataka","8605","800","193.0","58.0","1.9","397"
"","Kerala","3423","0","65.0","49.4","1.8","144"
"","Tamil Nadu","12627","0","285.1","138.7","1.6","466"
"","Pondy","285","0","6.4","6.5","0.0","32"
"ER","Bihar","3352","0","62.5","57.7","0.1","200"
"","DVC","2664","0","58.2","-21.2","-0.8","140"
"","Jharkhand","1025","0","21.4","14.1","0.8","50"
"","Odisha","3829","0","70.7","19.3","-1.3","190"
"","West Bengal","6604","0","118.3","19.5","-0.5","165"
"","Sikkim","53","0","0.6","0.9","-0.4","20"
"NER","Arunachal Pradesh","109","2","1.9","1.4","0.5","37"
"","Assam","1261","27","19.5","14.5","0.4","257"
"","Manipur","140","3","2.4","2.2","0.2","38"
"","Meghalaya","279","0","4.7","3.6","-0.2","46"
"","Mizoram","82","2","1.3","0.9","0.3","30"
"","Nagaland","99","2","1.8","1.5","0.2","16"
"","Tripura","223","0","2.9","-0.3","0.1","49"
