"Share of RES in total generation (%)","8.26","4.19","19.82","0.19","0.11","8.23"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","26.95","7.11","31.62","8.74","16.77","17.77"
