"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.22","4.03","4.25","70.87","24.88"
"SR GRID","0.00","0.00","0.22","4.03","4.25","70.87","24.88"
