"Share of RES in total generation (%)","5.79","4.93","13.54","0.25","0.05","6.42"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","27.74","10.50","25.04","13.93","31.67","18.66"
