"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5194","0","94.7","37.7","-0.3","78"
"","Haryana","5692","595","109.7","58.8","-0.5","164"
"","Rajasthan","9557","0","205.2","81.2","4.1","432"
"","Delhi","3585","0","64.0","45.1","0.4","222"
"","UP","10073","2515","223.3","78.9","-1.5","123"
"","Uttarakhand","1787","75","34.3","26.0","1.3","164"
"","HP","1299","0","24.6","20.2","0.0","104"
"","J&K","1970","348","43.6","35.3","3.2","321"
"","Chandigarh","224","0","4.1","3.5","0.3","76"
"WR","Chhattisgarh","3072","52","65.0","15.3","0.6","260"
"","Gujarat","11995","50","255.5","48.3","-1.9","335"
"","MP","8794","7","174.2","94.3","-0.7","357"
"","Maharashtra","17470","127","359.7","83.9","2.1","744"
"","Goa","480","0","8.1","6.8","0.6","138"
"","DD","259","0","5.2","5.1","0.0","50"
"","DNH","654","0","15.2","15.2","-0.1","80"
"","Essar steel","398","0","7.9","8.8","-0.9","120"
"SR","Andhra Pradesh","5708","0","130.0","25.3","2.2","522"
"","Telangana","5942","400","125.4","70.8","3.6","409"
"","Karnataka","8325","300","166.9","26.2","3.0","355"
"","Kerala","3230","125","59.8","43.3","2.8","280"
"","Tamil Nadu","10537","200","237.1","75.8","1.9","397"
"","Pondy","284","0","5.5","5.7","-0.2","21"
"ER","Bihar","2551","400","51.1","50.8","-2.0","50"
"","DVC","2314","0","53.1","-23.2","-1.5","200"
"","Jharkhand","1096","0","22.3","11.1","0.1","180"
"","Odisha","3389","0","65.5","18.3","4.4","400"
"","West Bengal","6247","0","110.0","22.9","4.1","280"
"","Sikkim","118","0","1.6","1.3","0.3","20"
"NER","Arunachal Pradesh","114","0","1.9","1.4","0.4","43"
"","Assam","1150","134","21.2","13.8","2.1","168"
"","Manipur","134","2","1.9","2.0","0.0","40"
"","Meghalaya","335","1","5.6","4.2","-0.6","34"
"","Mizoram","84","5","1.2","1.1","0.1","22"
"","Nagaland","120","0","2.4","1.7","0.3","30"
"","Tripura","203","9","2.7","0.7","-0.1","35"
