"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","52247","48260","39173","20613","2389","162682"
"Peak Shortage (MW)","1131","130","0","0","184","1445"
"Energy Met (MU)","1228","1196","885","453","42","3805"
"Hydro Gen (MU)","222","21","41","92","20","396"
"Wind Gen (MU)","12","95","48","----------","----------","155"
"Solar Gen (MU)*","17.40","20.93","47.82","0.74","0.02","87"
"Energy Shortage (MU)","13.5","0.0","0.0","0.0","1.9","15.4"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","54893","53511","40513","21210","2341","165767"
"","23:42","15:45","19:32","21:34","18:52","14:49"
