"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","187.0","-177.8","67.2","-77.5","3.7","2.5"
"Actual(MU)","188.1","-177.1","67.0","-79.8","6.1","4.2"
"O/D/U/D(MU)","1.1","0.7","-0.2","-2.3","2.4","1.7"
