"Share of RES in total generation (%)","5.02","7.34","32.36","0.41","0.07","11.73"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","40.24","17.21","52.68","21.90","38.83","33.19"
