"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","144.6","-139.2","58.4","-71.2","4.8","-2.6"
"Actual(MU)","154.7","-146.0","61.2","-79.1","7.6","-1.6"
"O/D/U/D(MU)","10.1","-6.8","2.8","-7.9","2.8","1.0"
