"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","10126","0","236.0","135.3","0.3","151"
"","Haryana","9113","0","189.7","157.9","-1.4","169"
"","Rajasthan","9298","0","197.5","65.2","1.4","402"
"","Delhi","5792","0","117.4","96.1","0.4","265"
"","UP","13808","2315","312.1","154.8","2.5","571"
"","Uttarakhand","1930","75","40.2","19.6","0.9","223"
"","HP","1265","0","27.0","0.5","2.2","198"
"","J&K","1689","422","33.4","16.1","-5.2","177"
"","Chandigarh","357","0","6.8","6.8","0.1","37"
"WR","Chhattisgarh","3140","0","75.6","15.8","-0.1","727"
"","Gujarat","12084","0","268.2","52.9","-1.4","560"
"","MP","6877","0","145.3","85.5","-0.6","892"
"","Maharashtra","16010","0","348.9","117.4","1.4","444"
"","Goa","359","0","7.6","6.5","0.5","72"
"","DD","308","0","6.9","6.2","0.7","71"
"","DNH","727","0","16.7","17.0","-0.3","2"
"","Essar steel","457","0","8.5","8.7","-0.2","174"
"SR","Andhra Pradesh","6159","0","140.0","17.6","1.2","353"
"","Telangana","6439","0","138.8","82.6","-0.8","184"
"","Karnataka","7187","300","151.5","62.9","2.3","507"
"","Kerala","3326","0","62.4","47.8","0.9","194"
"","Tamil Nadu","13690","0","288.6","111.5","-3.6","424"
"","Pondy","333","0","6.0","6.6","-0.6","50"
"ER","Bihar","3384","100","70.5","68.5","-1.3","120"
"","DVC","2844","0","61.0","-28.4","-0.3","110"
"","Jharkhand","1086","0","22.4","18.0","0.2","50"
"","Odisha","4019","0","80.9","26.6","0.9","150"
"","West Bengal","7698","0","153.0","43.7","0.6","170"
"","Sikkim","88","0","1.2","1.2","-0.1","25"
"NER","Arunachal Pradesh","94","6","1.8","2.0","-0.1","20"
"","Assam","1483","112","27.0","20.0","1.7","426"
"","Manipur","128","2","2.0","2.1","-0.1","48"
"","Meghalaya","257","0","4.9","-0.2","0.6","72"
"","Mizoram","70","1","1.2","0.9","0.3","28"
"","Nagaland","108","0","1.7","1.7","-0.1","27"
"","Tripura","239","0","3.8","3.3","0.2","126"
