"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","52737","44264","38683","20627","2369","158680"
"Peak Shortage (MW)","3509","698","0","0","270","4477"
"Energy Met (MU)","1210","1013","879","416","46","3564"
"Hydro Gen(MU)","263","64","85","106","27","545"
"Wind Gen(MU)","7","11","23","----------","----------","42"
"Solar Gen (MU)*","0.76","13.48","28.80","0.99","0.02","44"
"Energy Shortage (MU)","36.3","13.1","0.0","0.0","2.1","51.5"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","53181","44070","38569","20616","2575","157909"
