"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","220.8","-205.7","52.2","-64.0","-3.5","-0.3"
"Actual(MU)","227.5","-215.2","56.4","-60.4","-3.9","4.3"
"O/D/U/D(MU)","6.6","-9.5","4.2","3.7","-0.4","4.6"
