"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","10182","0","231.8","125.0","-0.3","118"
"","Haryana","8844","0","180.3","143.4","-3.0","111"
"","Rajasthan","8880","0","203.1","68.4","-1.0","113"
"","Delhi","5021","0","104.9","82.8","0.6","232"
"","UP","15201","175","329.8","139.6","4.3","563"
"","Uttarakhand","1942","0","40.4","15.8","1.9","302"
"","HP","1297","0","27.5","2.4","0.4","77"
"","J&K","1865","466","36.8","18.6","-3.8","0"
"","Chandigarh","307","0","5.9","6.1","-0.1","48"
"WR","Chhattisgarh","3364","0","78.8","35.6","0.3","205"
"","Gujarat","13936","0","313.4","86.0","-0.1","545"
"","MP","7629","0","164.0","83.5","-2.8","248"
"","Maharashtra","20005","0","443.8","126.8","0.6","555"
"","Goa","373","0","8.3","8.0","-0.3","7"
"","DD","307","0","6.9","6.7","0.2","41"
"","DNH","743","0","17.2","17.4","-0.3","3"
"","Essar steel","510","0","10.8","11.4","-0.6","144"
"SR","Andhra Pradesh","7439","0","169.9","16.7","1.7","483"
"","Telangana","8220","0","173.8","116.7","2.8","264"
"","Karnataka","8907","0","192.5","66.2","2.6","564"
"","Kerala","3513","0","65.8","45.6","1.4","223"
"","Tamil Nadu","13539","0","303.8","141.6","3.0","758"
"","Pondy","340","0","7.2","7.2","0.0","27"
"ER","Bihar","3325","100","71.8","67.2","2.7","345"
"","DVC","2589","0","62.1","-28.6","1.2","325"
"","Jharkhand","1027","0","21.3","14.6","-0.3","115"
"","Odisha","3808","0","72.3","18.3","-1.0","405"
"","West Bengal","7864","0","147.0","36.9","1.4","465"
"","Sikkim","85","0","1.2","1.3","0.0","20"
"NER","Arunachal Pradesh","109","1","2.0","2.3","-0.3","8"
"","Assam","1500","124","31.0","22.1","4.8","278"
"","Manipur","143","2","1.9","2.2","-0.2","45"
"","Meghalaya","287","0","4.7","0.3","0.7","93"
"","Mizoram","76","2","1.3","1.2","0.1","8"
"","Nagaland","111","1","1.7","1.7","-0.1","20"
"","Tripura","259","1","4.0","3.8","1.0","55"
