"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6729","0","149.3","76.5","0.5","385"
"","Haryana","6851","0","136.0","102.4","-5.4","225"
"","Rajasthan","9599","0","212.7","55.2","0.4","298"
"","Delhi","5500","0","111.5","90.9","-1.4","175"
"","UP","12873","430","285.0","138.2","-1.0","480"
"","Uttarakhand","1710","0","32.8","22.7","-1.5","313"
"","HP","1270","0","24.1","9.5","-0.8","171"
"","J&K","1840","426","35.1","16.5","-2.1","291"
"","Chandigarh","318","0","5.7","5.6","0.3","59"
"WR","Chhattisgarh","3177","0","69.0","20.2","-3.6","353"
"","Gujarat","14316","0","316.7","64.6","-0.5","557"
"","MP","7157","0","157.2","108.1","-2.3","684"
"","Maharashtra","18736","0","427.5","141.1","0.9","558"
"","Goa","452","0","9.8","8.4","1.0","76"
"","DD","319","0","7.1","6.5","0.6","58"
"","DNH","729","0","16.9","17.2","-0.3","15"
"","Essar steel","536","0","11.1","10.5","0.6","210"
"SR","Andhra Pradesh","6550","0","147.4","10.4","-0.9","492"
"","Telangana","6144","0","135.3","77.8","-0.5","308"
"","Karnataka","8539","0","177.0","67.0","2.3","502"
"","Kerala","3184","0","64.9","52.0","2.0","164"
"","Tamil Nadu","13651","0","295.4","136.3","10.0","536"
"","Pondy","342","0","7.2","7.4","-0.2","31"
"ER","Bihar","2781","0","49.7","49.8","-3.8","325"
"","DVC","2603","0","58.3","-30.6","0.3","245"
"","Jharkhand","904","0","16.4","13.2","-2.5","85"
"","Odisha","3755","0","74.0","27.8","0.2","365"
"","West Bengal","7492","0","147.0","37.3","0.8","345"
"","Sikkim","91","0","1.4","0.8","0.6","25"
"NER","Arunachal Pradesh","112","3","1.9","2.0","-0.1","51"
"","Assam","1441","65","24.9","19.1","1.7","196"
"","Manipur","144","1","2.0","2.3","-0.3","40"
"","Meghalaya","269","0","5.2","1.0","0.1","35"
"","Mizoram","80","5","1.2","1.1","0.1","20"
"","Nagaland","104","6","1.5","1.7","-0.2","43"
"","Tripura","203","4","3.8","3.2","0.1","53"
