"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.0","0.3","4.2","15.6","20.0","59.0","21.1"
"SR GRID","0.0","0.3","4.2","15.6","20.0","59.0","21.1"
