"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","201.3","-196.6","64.9","-75.2","3.2","-2.4"
"Actual(MU)","204.0","-201.3","65.0","-73.9","5.7","-0.5"
"O/D/U/D(MU)","2.7","-4.7","0.1","1.3","2.5","1.9"
