"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.37","6.72","7.09","76.60","16.31"
"SR GRID","0.00","0.00","0.37","6.72","7.09","76.60","16.31"
