"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8916","0","191.1","98.0","-0.7","145"
"","Haryana","8714","0","170.7","120.1","-0.3","159"
"","Rajasthan","10416","0","217.7","72.6","-1.2","133"
"","Delhi","5207","417","108.5","93.3","-2.0","154"
"","UP","12306","3855","284.7","141.4","1.5","502"
"","Uttarakhand","1847","0","38.6","16.0","1.4","161"
"","HP","1211","0","24.7","8.2","1.3","247"
"","J&K","1739","435","33.4","20.0","0.2","305"
"","Chandigarh","266","0","5.2","5.7","0.3","3"
"WR","Chhattisgarh","2990","0","60.7","19.2","-3.4","144"
"","Gujarat","14439","0","323.7","73.0","-1.0","368"
"","MP","7957","0","156.8","81.3","-5.7","175"
"","Maharashtra","16413","-25","324.2","71.6","-0.1","378"
"","Goa","301","0","6.5","7.5","-1.3","15"
"","DD","715","0","5.8","5.7","0.2","23"
"","DNH","385","0","15.6","15.5","0.1","27"
"","Essar steel","377","0","4.3","4.3","0.0","73"
"SR","Andhra Pradesh","5535","0","126.7","15.4","1.8","419"
"","Telangana","5456","0","119.2","78.5","-4.0","363"
"","Karnataka","6925","1000","148.2","22.9","0.1","507"
"","Kerala","3472","0","60.4","42.9","2.2","288"
"","Tamil Nadu","13007","0","289.5","94.2","5.6","434"
"","Pondy","312","0","6.6","6.6","0.0","30"
"ER","Bihar","3259","100","68.5","66.1","2.4","300"
"","DVC","2478","100","60.9","-21.5","-0.6","320"
"","Jharkhand","972","0","29.5","13.7","-0.6","154"
"","Odisha","2748","0","53.9","14.3","-0.6","280"
"","West Bengal","7524","0","151.0","54.6","-1.0","250"
"","Sikkim","75","0","1.0","0.8","0.2","21"
"NER","Arunachal Pradesh","100","2","2.1","1.9","0.1","39"
"","Assam","1312","137","27.5","18.4","2.9","225"
"","Manipur","134","1","2.2","2.2","0.0","48"
"","Meghalaya","252","3","5.3","1.5","0.3","42"
"","Mizoram","78","1","1.2","1.3","-0.2","11"
"","Nagaland","108","2","1.4","1.7","-0.3","13"
"","Tripura","246","2","3.4","1.6","0.0","95"
