"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","190.7","-182.5","93.0","-98.7","-2.5","0.0"
"Actual(MU)","182.9","-174.3","98.7","-111.1","0.7","-3.0"
"O/D/U/D(MU)","-7.8","8.2","5.8","-12.4","3.2","-3.0"
