"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5166","0","113.4","57.8","-0.2","181"
"","Haryana","6766","0","121.2","90.8","-0.3","178"
"","Rajasthan","9028","226","200.1","61.8","2.7","244"
"","Delhi","3821","0","74.2","59.6","-0.6","145"
"","UP","12750","0","276.8","93.5","-1.4","366"
"","Uttarakhand","1795","0","34.6","20.4","1.7","225"
"","HP","1327","0","24.3","15.4","1.0","92"
"","J&K","1763","441","35.1","30.6","-4.3","16"
"","Chandigarh","191","0","3.5","3.7","-0.2","19"
"WR","Chhattisgarh","3288","0","71.6","12.5","-3.3","157"
"","Gujarat","13258","5","292.6","72.2","-2.3","425"
"","MP","8711","5","194.8","112.4","-2.5","404"
"","Maharashtra","20939","0","437.8","121.8","-2.1","615"
"","Goa","412","0","8.4","7.9","0.1","37"
"","DD","315","0","7.6","7.1","0.0","6"
"","DNH","763","0","17.7","17.9","-0.2","19"
"","Essar steel","352","0","7.2","6.6","0.6","177"
"SR","Andhra Pradesh","7304","0","152.3","21.7","-1.4","481"
"","Telangana","7705","0","157.4","86.5","1.4","197"
"","Karnataka","8901","500","205.4","73.1","6.4","598"
"","Kerala","3535","0","66.7","49.9","2.6","333"
"","Tamil Nadu","13668","0","309.3","156.5","0.0","472"
"","Pondy","333","0","7.0","7.2","-0.2","18"
"ER","Bihar","3513","150","67.6","63.2","2.6","355"
"","DVC","2607","0","61.8","-34.3","-0.5","305"
"","Jharkhand","1112","0","22.6","14.2","0.5","135"
"","Odisha","3820","0","69.2","12.8","1.2","385"
"","West Bengal","7704","0","138.1","45.3","1.9","412"
"","Sikkim","93","0","1.4","1.1","0.4","25"
"NER","Arunachal Pradesh","110","4","2.1","1.8","0.2","15"
"","Assam","1405","12","24.7","18.3","2.3","125"
"","Manipur","116","3","1.9","1.7","0.2","35"
"","Meghalaya","278","6","5.2","1.8","1.1","78"
"","Mizoram","72","1","1.4","1.2","0.1","15"
"","Nagaland","103","4","1.8","1.7","0.1","23"
"","Tripura","223","0","3.9","2.8","0.8","84"
