"Share of RES in total generation (%)","4.89","6.54","32.71","0.35","0.08","11.41"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","43.11","18.56","56.38","24.29","44.05","35.54"
