"","NR","WR","SR","ER","NER","All India"
"Coal","588","1238","453","442","11","2732"
"Lignite","19","13","34","0","0","66"
"Hydro","340","17","42","64","13","476"
"Nuclear","27","18","59","0","0","104"
"Gas, Naptha & Diesel","40","47","15","0","28","131"
"RES (Wind, Solar, Biomass & Others)","75","170","246","3","0","493"
"Total","1090","1503","849","508","52","4002"
