"","NR","WR","SR","ER","NER","All India"
"Coal","448","1213","487","459","11","2617"
"Lignite","15","17","51","0","0","83"
"Hydro","200","34","55","43","5","336"
"Nuclear","28","29","37","0","0","94"
"Gas, Naptha & Diesel","30","47","16","0","29","121"
"RES (Wind, Solar, Biomass & Others)","69","86","151","2","0","309"
"Total","790","1425","796","503","45","3560"
