"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.05","4.11","4.16","48.33","47.51"
"SR GRID","0.00","0.00","0.05","4.11","4.16","48.33","B. Frequency Profile (%)47.51"
