"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","227.9","-277.5","131.9","-89.6","7.2","-0.1"
"Actual(MU)","219.7","-313.3","171.0","-84.4","4.6","-2.4"
"O/D/U/D(MU)","-8.2","-35.8","39.0","5.2","-2.6","-2.4"
