"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.16","4.94","5.10","67.09","27.80"
"SR GRID","0.00","0.00","0.16","4.94","5.10","67.09","27.80"
