"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.00","5.64","5.61","73.03","21.32"
"SR GRID","0.00","0.00","0.00","5.64","5.61","73.03","21.32"
