"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","162.5","-171.3","75.3","-72.1","5.3","-0.4"
"Actual(MU)","155.4","-179.3","84.4","-73.4","9.1","-3.7"
"O/D/U/D(MU)","-7.0","-7.9","9.1","-1.3","3.8","-3.4"
