"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","44169","36407","32572","15210","1692","130050"
"Peak Shortage (MW)","2406","2467","3451","681","558","9563"
"Energy Met (MU)","1034","893","735","321","38","3021"
"Hydro Gen(MU)","274","71","130","88","24","587"
"Wind Gen(MU)","21","11","21","----------","----------","53"
