"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8133","-825","191.7","103.2","-0.8","53"
"","Haryana","8806","0","190.4","103.3","-0.3","265"
"","Rajasthan","8578","370","195.7","45.3","4.2","506"
"","Delhi","5245","101","110.7","79.9","-0.6","256"
"","UP","11170","1630","247.2","116.5","3.1","691"
"","Uttarakhand","1594","245","36.1","16.1","0.3","144"
"","HP","1164","-72","22.7","-4.5","0.6","97"
"","J&K","1551","100","32.9","15.0","3.0","329"
"","Chandigarh","318","0","6.3","4.9","1.3","88"
"WR","Chhattisgarh","3058","42","71.8","16.4","1.6","240"
"","Gujarat","11977","0","270.0","26.2","0.9","499"
"","MP","6715","684","139.5","72.6","3.5","512"
"","Maharashtra","17593","467","376.3","115.4","2.3","660"
"","Goa","382","0","8.1","6.4","1.3","178"
"","DD","272","0","6.1","4.9","1.2","112"
"","DNH","661","0","15.1","14.3","0.8","169"
"","Essar steel","287","0","6.2","6.2","0.0","11"
"SR","Andhra Pradesh","6281","400","138.8","34.1","1.7","342"
"","Telangana","6097","1500","128.0","53.5","-4.0","423"
"","Karnataka","7223","800","147.8","20.0","0.8","368"
"","Kerala","3135","250","58.7","26.9","1.3","219"
"","Tamil Nadu","12074","501","254.9","73.1","2.2","428"
"","Pondy","325","0","6.6","6.7","-0.1","42"
"ER","Bihar","2062","0","43.4","40.4","0.7","305"
"","DVC","2220","150","48.3","-9.0","0.5","445"
"","Jharkhand","968","0","21.4","14.1","0.5","75"
"","Odisha","3440","0","71.6","12.6","-0.6","345"
"","West Bengal","7208","19","135.1","47.8","-1.2","305"
"","Sikkim","85","0","1.5","1.0","0.5","40"
"NER","Arunachal Pradesh","98","2","1.6","1.8","-0.1","48"
"","Assam","1159","206","24.9","16.1","2.2","231"
"","Manipur","127","3","1.8","2.4","-0.6","30"
"","Meghalaya","258","6","4.2","0.8","-0.4","136"
"","Mizoram","73","1","1.1","1.2","-0.3","20"
"","Nagaland","102","3","1.7","1.9","-0.7","32"
"","Tripura","201","25","2.8","2.3","-0.7","119"
