"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7771","0","172.0","81.0","-0.9","204"
"","Haryana","7641","0","138.7","86.8","-4.3","228"
"","Rajasthan","8041","0","172.0","55.4","1.0","315"
"","Delhi","4653","0","99.4","80.7","-0.8","148"
"","UP","14720","1205","318.1","145.2","-3.8","473"
"","Uttarakhand","1808","0","37.3","18.0","0.6","257"
"","HP","1270","0","25.4","10.9","0.9","149"
"","J&K","1767","442","33.2","22.1","-5.8","0"
"","Chandigarh","260","0","5.3","5.5","-0.2","22"
"WR","Chhattisgarh","3436","0","78.9","17.4","-1.7","203"
"","Gujarat","10997","0","241.9","65.4","-2.4","445"
"","MP","7488","0","159.5","68.3","-3.8","314"
"","Maharashtra","17467","0","353.2","100.1","2.7","499"
"","Goa","611","0","8.8","8.0","0.3","33"
"","DD","321","0","7.1","7.1","0.0","10"
"","DNH","766","0","17.2","17.6","-0.4","16"
"","Essar steel","555","0","10.8","9.4","1.5","421"
"SR","Andhra Pradesh","6943","0","149.8","20.0","2.1","523"
"","Telangana","6971","0","148.5","69.7","1.9","400"
"","Karnataka","8782","0","193.1","81.5","3.6","668"
"","Kerala","3529","0","67.4","50.2","1.8","174"
"","Tamil Nadu","14044","0","309.3","135.7","0.3","673"
"","Pondy","329","0","6.9","7.1","-0.2","49"
"ER","Bihar","3528","150","74.8","70.9","1.4","0"
"","DVC","2778","0","63.3","-22.2","0.5","220"
"","Jharkhand","1114","0","21.1","16.7","1.3","150"
"","Odisha","3569","0","75.2","22.2","-0.5","100"
"","West Bengal","7604","0","153.5","39.9","0.4","150"
"","Sikkim","93","0","1.3","1.3","-0.1","0"
"NER","Arunachal Pradesh","121","1","2.0","2.2","-0.2","11"
"","Assam","1612","62","30.1","22.2","2.5","221"
"","Manipur","132","4","1.9","2.0","-0.1","11"
"","Meghalaya","275","0","4.8","1.0","1.0","81"
"","Mizoram","75","1","1.2","1.2","0.0","17"
"","Nagaland","110","1","1.8","1.9","-0.1","30"
"","Tripura","278","0","4.4","4.0","0.8","116"
