"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.031","0.00","0.00","1.99","1.99","74.36","23.65"
"SR GRID","0.031","0.00","0.00","1.99","1.99","74.36","23.65"
