"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","41880","35024","31839","16496","1955","127194"
"Peak Shortage (MW)","2775","716","1103","400","323","5317"
"Energy Met (MU)","986","789","738","342","38","2892"
"Hydro Gen(MU)","315","39","73","57","17","501"
"Wind Gen(MU)","21","71","119","----------","----------","212"
