"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","2.94","16.27","23.38","42.59","38.23","19.18"
"SR GRID","0.00","2.94","16.27","23.38","42.59","38.23","B. Frequency Profile (%)19.18"
