"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5982","0","133.2","93.5","-2.1","142"
"","Haryana","6692","0","128.6","124.6","-6.3","169"
"","Rajasthan","7756","0","164.7","52.8","1.8","573"
"","Delhi","4608","40","93.5","78.0","-2.8","80"
"","UP","13473","0","277.6","140.9","1.1","585"
"","Uttarakhand","1698","0","33.6","20.4","-1.5","118"
"","HP","1092","0","22.5","1.3","-0.1","100"
"","J&K","1762","441","32.0","19.5","-5.2","62"
"","Chandigarh","237","0","4.4","5.4","0.3","0"
"WR","Chhattisgarh","2973","0","68","14","5","609"
"","Gujarat","11701","0","266","49","-3","361"
"","MP","6026","0","132","99","-1","412"
"","Maharashtra","14956","0","327","73","7","2414"
"","Goa","382","0","8","7","0","44"
"","DD","279","0","6","6","0","49"
"","DNH","719","0","17","17","0","28"
"","Essar steel","590","0","12","11","1","240"
"SR","Andhra Pradesh","6078","0","128","19.5","1.3","659"
"","Telangana","5311","0","117","71.0","0.3","250"
"","Karnataka","6831","0","136","51.6","0.9","405"
"","Kerala","3159","0","55","42.2","2.2","235"
"","Tamil Nadu","12893","0","282","112.7","-2.2","651"
"","Pondy","320","0","7","7.1","-0.4","15"
"ER","Bihar","3376","0","68","65.5","-1.7","40"
"","DVC","2625","0","57","-22.5","-1.2","200"
"","Jharkhand","1092","0","17","16.1","-2.7","100"
"","Odisha","3839","0","74","24.3","4.3","380"
"","West Bengal","6431","0","133","23.6","2.7","300"
"","Sikkim","83","0","1","1.5","-0.2","20"
"NER","Arunachal Pradesh","96","1","2","2.6","-1.1","8"
"","Assam","1472","94","24","20.4","-1.8","111"
"","Manipur","129","1","2","2.2","-0.7","17"
"","Meghalaya","252","0","5","-0.6","1.3","153"
"","Mizoram","73","2","1","1.3","-0.2","11"
"","Nagaland","97","4","1","2.1","-0.8","28"
"","Tripura","207","3","3","3.4","-0.1","62"
