"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","162.2","-207.4","122.4","-75.8","-1.4","0.1"
"Actual(MU)","156.4","-210.1","120.4","-68.2","-3.0","-4.6"
"O/D/U/D(MU)","-5.8","-2.7","-2.0","7.6","-1.6","-4.7"
