"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.70","0.90","6.81","7.71","64.86","27.43"
"SR GRID","0.00","0.70","0.90","6.81","7.71","64.86","B. Frequency Profile (%)27.43"
