"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","202.1","-191.4","50.0","-57.5","-5.2","-2.0"
"Actual(MU)","195.3","-186.2","33.1","-37.6","-5.4","-0.8"
"O/D/U/D(MU)","-6.8","5.2","-16.9","19.9","-0.2","1.2"
