"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.029","0.00","0.00","2.71","2.71","77.69","19.61"
"SR GRID","0.029","0.00","0.00","2.71","2.71","77.69","19.61"
