"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.19","1.02","11.53","12.73","60.36","26.91"
"SR GRID","0.00","0.19","1.02","11.53","12.73","60.36","B. Frequency Profile (%)26.91"
