"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5672","0","104.7","39.7","0.3","205"
"","Haryana","5544","86","110.4","52.3","3.8","440"
"","Rajasthan","9707","0","207.1","63.4","1.9","407"
"","Delhi","2952","0","57.6","40.0","-0.3","267"
"","UP","9763","1470","210.1","77.8","-0.5","348"
"","Uttarakhand","1715","0","32.4","23.2","1.7","169"
"","HP","1300","0","23.9","18.3","0.3","107"
"","J&K","1937","342","41.8","31.7","3.9","354"
"","Chandigarh","185","0","3.4","3.2","0.2","24"
"WR","Chhattisgarh","3080","18","63.4","15.9","-1.6","210"
"","Gujarat","12301","4","272.1","65.7","-6.5","243"
"","MP","9859","0","207.3","120.9","2.1","240"
"","Maharashtra","18411","202","387.1","101.3","-5.5","440"
"","Goa","415","0","7.8","7.1","0.1","3"
"","DD","269","0","5.9","6.0","-0.1","15"
"","DNH","666","0","15.3","15.0","0.2","31"
"","Essar steel","444","0","8.9","6.6","2.3","77"
"SR","Andhra Pradesh","5765","53","133.6","32.2","4.1","359"
"","Telangana","5957","0","122.0","65.1","3.1","358"
"","Karnataka","7821","1000","166.8","17.8","1.4","323"
"","Kerala","3226","149","58.0","29.6","2.6","259"
"","Tamil Nadu","11017","856","235.0","65.0","5.0","432"
"","Pondy","286","15","5.5","5.5","0.0","105"
"ER","Bihar","2402","400","48.1","48.6","-3.3","62"
"","DVC","2298","120","48.4","-13.1","0.2","180"
"","Jharkhand","971","0","21.2","9.8","-0.4","60"
"","Odisha","3398","0","64.8","20.0","4.6","320"
"","West Bengal","6284","5","108.6","13.2","3.5","520"
"","Sikkim","87","0","1.5","1.5","0.0","35"
"NER","Arunachal Pradesh","109","7","1.9","1.4","0.5","46"
"","Assam","1151","73","21.1","14.2","2.2","138"
"","Manipur","125","9","2.2","2.0","0.2","27"
"","Meghalaya","323","0","5.5","4.2","-0.4","56"
"","Mizoram","78","4","1.2","1.0","0.2","23"
"","Nagaland","116","6","2.1","1.5","0.1","32"
"","Tripura","195","5","2.5","0.2","-0.1","52"
