"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","37400","43612","36475","19007","2169","138663"
"Peak Shortage (MW)","465","44","0","9","88","606"
"Energy Met (MU)","877","1084","928","370","36","3294"
"Hydro Gen(MU)","117","44","58","40","4","264"
"Wind Gen(MU)","7","31","23","----------","----------","61"
"Solar Gen (MU)*","3.59","11.78","21.80","1.42","0.03","39"
