"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8776","0","191.4","120.7","-0.3","105"
"","Haryana","8436","25","170.3","121.5","-1.3","206"
"","Rajasthan","9467","1","207.5","70.5","3.9","512"
"","Delhi","5161","4","106.6","94.1","-1.6","126"
"","UP","12218","4285","280.9","142.7","6.9","752"
"","Uttarakhand","1792","155","37.0","12.2","2.3","223"
"","HP","1280","0","25.9","2.1","0.6","115"
"","J&K","1863","466","35.6","19.2","2.1","337"
"","Chandigarh","295","0","5.8","6.2","-0.8","10"
"WR","Chhattisgarh","3517","6","83.9","31.9","3.6","372"
"","Gujarat","13355","0","302.0","88.6","-2.9","357"
"","MP","7560","0","159.9","91.0","-2.6","344"
"","Maharashtra","18802","25","407.3","118.6","1.0","582"
"","Goa","413","0","8.5","7.5","0.4","61"
"","DD","295","0","6.8","6.1","0.8","49"
"","DNH","673","0","15.6","15.9","-0.3","82"
"","Essar steel","223","0","4.3","4.1","0.3","107"
"SR","Andhra Pradesh","6103","0","138.7","22.4","0.6","770"
"","Telangana","6135","0","144.7","94.5","-0.2","226"
"","Karnataka","7208","1150","161.8","22.1","4.3","721"
"","Kerala","3426","0","65.5","36.6","2.9","278"
"","Tamil Nadu","12622","0","277.1","100.7","1.4","398"
"","Pondy","322","0","6.6","6.9","-0.4","24"
"ER","Bihar","3104","150","65.3","63.3","2.1","345"
"","DVC","2647","0","60.7","-16.6","1.0","320"
"","Jharkhand","1016","0","23.8","13.3","-0.4","146"
"","Odisha","3027","0","64.0","20.5","-0.2","320"
"","West Bengal","7975","0","149.0","55.1","0.9","310"
"","Sikkim","90","0","1.1","0.7","0.3","28"
"NER","Arunachal Pradesh","145","1","1.5","1.8","-0.3","65"
"","Assam","1270","200","26.2","17.3","2.8","183"
"","Manipur","146","4","2.3","2.3","0.0","27"
"","Meghalaya","296","1","4.8","-1.0","-0.4","103"
"","Mizoram","76","0","1.1","1.1","0.0","18"
"","Nagaland","132","1","1.8","1.7","0.1","30"
"","Tripura","236","3","3.6","1.3","0.6","68"
