"Share of RES in total generation (%)","7.92","4.11","15.03","0.34","0.07","7.02"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","37.77","15.36","40.63","27.88","41.29","29.13"
