"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","1.98","21.13","23.11","65.08","11.81"
"SR GRID","0.00","0.00","1.98","21.13","23.11","65.08","11.81"
